第15名:股票代码：sh.601800, 股票名称：中国交建,股票价格：3.6917452，股票数量：0，综合排名：15，pb排名：6，分红率排名：13，pe排名：14，ROE排名：18，pb值：1.044687，pe值：8.06247，bonusRate:0.024297451514259435,bonusAmount:0.0897,ROE:0.0996284
第16名:股票代码：sz.002142, 股票名称：宁波银行,股票价格：4.76356491，股票数量：0，综合排名：16，pb排名：17，分红率排名：15，pe排名：13，ROE排名：10，pb值：1.383481，pe值：7.346473，bonusRate:0.02099268129842698,bonusAmount:0.1,ROE:0.11890320000000001
第17名:股票代码：sh.600089, 股票名称：特变电工,股票价格：3.55088856，股票数量：0，综合排名：17，pb排名：15，分红率排名：16，pe排名：18，ROE排名：11，pb值：1.298347，pe值：17.443124，bonusRate:0.011264786073714462,bonusAmount:0.04,ROE:0.11644334999999999
第18名:股票代码：sh.601669, 股票名称：中国电建,股票价格：2.8531699，股票数量：0，综合排名：18，pb排名：12，分红率排名：17，pe排名：15，ROE排名：16，pb值：1.189356，pe值：9.048433，bonusRate:0.006659259934012341,bonusAmount:0.019,ROE:0.11123783333333333
持仓股票数目:8
2013-01-09持仓所属行业分布：
行业：J66货币金融服务,股票数目：2,持仓占比：25.0%, 股票名称：浦发银行,光大银行
行业：C38电气机械和器材制造业,股票数目：1,持仓占比：12.5%, 股票名称：特变电工
行业：E48土木工程建筑业,股票数目：2,持仓占比：25.0%, 股票名称：中国电建,中国交建
行业：C36汽车制造业,股票数目：1,持仓占比：12.5%, 股票名称：星宇股份
行业：C35专用设备制造业,股票数目：1,持仓占比：12.5%, 股票名称：徐工机械
行业：C31黑色金属冶炼和压延加工业,股票数目：1,持仓占比：12.5%, 股票名称：中信特钢
2013-01-09持仓金额:498990.88008500007元，现金:101085.86245900001元, 股票:397905.01762600004元
日期2013-01-09, 平均pe=8.515386568864267 平均pb=1.234451625
日期2013-01-09总资产：现金101085.86245900001元,股票市值397905.01762600004元,总市值498990.88008500007元
日期2013-01-10, 前55名称股票信息
第1名:股票代码：sh.601818, 股票名称：光大银行,股票价格：1.64688681，股票数量：0，综合排名：1，pb排名：8，分红率排名：12，pe排名：1，ROE排名：3，pb值：1.115136，pe值：5.186581，bonusRate:0.040379217075641044,bonusAmount:0.0665,ROE:0.14973209999999998
第2名:股票代码：sh.600000, 股票名称：浦发银行,股票价格：4.30362592，股票数量：0，综合排名：2，pb排名：7，分红率排名：13，pe排名：2，ROE排名：2，pb值：1.103638，pe值：5.4823，bonusRate:0.03485433046188178,bonusAmount:0.15,ROE:0.1613709
第3名:股票代码：sh.601988, 股票名称：中国银行,股票价格：1.45141332，股票数量：0，综合排名：3，pb排名：5，分红率排名：5，pe排名：5，ROE排名：15，pb值：1.036618，pe值：6.116497，bonusRate:0.05339623037220025,bonusAmount:0.0775,ROE:0.11315125
第4名:股票代码：sh.601939, 股票名称：建设银行,股票价格：2.32226148，股票数量：0，综合排名：4，pb排名：14，分红率排名：6，pe排名：6，ROE排名：5，pb值：1.271018，pe值：6.129639，bonusRate:0.05092019181233631,bonusAmount:0.11825000000000001,ROE:0.14732995
